date,zscore,exposure,ret,equity
2016-06-28,-0.5085725890300905,0.0,0.0,101002.21995398164
2016-06-29,0.014779350960414122,0.0,0.0,101002.21995398164
2016-06-30,-0.3057184446045114,0.0,0.0,101002.21995398164
2016-07-01,-0.4881781311582197,0.0,0.0,101002.21995398164
2016-07-05,0.037584965190373416,0.0,0.0,101002.21995398164
2016-07-06,0.07263851397142716,0.0,0.0,101002.21995398164
2016-07-07,-0.037993490102642004,0.0,0.0,101002.21995398164
2016-07-08,1.4950739543944478,0.0,0.0,101002.21995398164
2016-07-11,1.3801098068363922,0.0,0.0,101002.21995398164
2016-07-12,1.518197841960368,0.0,0.0,101002.21995398164
2016-07-13,1.224167688086862,0.0,0.0,101002.21995398164
2016-07-14,1.1948926734861316,0.0,0.0,101002.21995398164
2016-07-15,1.5076742120487243,0.0,0.0,101002.21995398164
2016-07-18,1.1309932485763174,0.0,0.0,101002.21995398164
2016-07-19,1.077308263484081,0.0,0.0,101002.21995398164
2016-07-20,1.1498959741126962,0.0,0.0,101002.21995398164
2016-07-21,1.0584669277631256,0.0,0.0,101002.21995398164
2016-07-22,1.405271916175344,0.0,0.0,101002.21995398164
2016-07-25,0.905388839638222,0.0,0.0,101002.21995398164
2016-07-26,0.305823694394443,0.0,0.0,101002.21995398164
2016-07-27,0.1854611417387025,0.0,0.0,101002.21995398164
2016-07-28,-0.3175874107145139,0.0,0.0,101002.21995398164
2016-07-29,-0.8724333302056635,0.0,0.0,101002.21995398164
2016-08-01,-0.6232854914412571,0.0,0.0,101002.21995398164
2016-08-02,-0.7056744437608206,0.0,0.0,101002.21995398164
2016-08-03,-0.3077217143381879,0.0,0.0,101002.21995398164
2016-08-04,-0.10162461687892135,0.0,0.0,101002.21995398164
2016-08-05,-0.03352800646199993,0.0,0.0,101002.21995398164
2016-08-08,-0.22730811686181518,0.0,0.0,101002.21995398164
2016-08-09,-0.167315589063464,0.0,0.0,101002.21995398164
2016-08-10,-0.38843968177574556,0.0,0.0,101002.21995398164
2016-08-11,-0.0682035998826889,0.0,0.0,101002.21995398164
2016-08-12,0.04010476795327303,0.0,0.0,101002.21995398164
2016-08-15,0.8442811056849695,0.0,0.0,101002.21995398164
2016-08-16,1.2111261860804179,0.0,0.0,101002.21995398164
2016-08-17,1.3419101420705977,0.0,0.0,101002.21995398164
2016-08-18,0.8065222418938465,0.0,0.0,101002.21995398164
2016-08-19,1.0568541123158566,0.0,0.0,101002.21995398164
2016-08-22,1.321435286704875,0.0,0.0,101002.21995398164
2016-08-23,0.6801682446119633,0.0,0.0,101002.21995398164
2016-08-24,0.5795186182206559,0.0,0.0,101002.21995398164
2016-08-25,0.5758291259721307,0.0,0.0,101002.21995398164
2016-08-26,0.31755522738870184,0.0,0.0,101002.21995398164
2016-08-29,0.4827325194898671,0.0,0.0,101002.21995398164
2016-08-30,0.6409315969488056,0.0,0.0,101002.21995398164
2016-08-31,0.6394504212331842,0.0,0.0,101002.21995398164
2016-09-01,0.4582293280678131,0.0,0.0,101002.21995398164
2016-09-02,1.1581690409973415,0.0,0.0,101002.21995398164
2016-09-06,1.1476129206975343,0.0,0.0,101002.21995398164
2016-09-07,1.376757016937776,0.0,0.0,101002.21995398164
2016-09-08,0.7315110029634335,0.0,0.0,101002.21995398164
2016-09-09,-0.03767890397834962,0.0,0.0,101002.21995398164
2016-09-12,0.5751472134903266,0.0,0.0,101002.21995398164
2016-09-13,-0.42349500302648746,0.0,0.0,101002.21995398164
2016-09-14,-0.5816377500257649,0.0,0.0,101002.21995398164
2016-09-15,-0.519830934562317,0.0,0.0,101002.21995398164
2016-09-16,-0.369125675335566,0.0,0.0,101002.21995398164
2016-09-19,0.05946110272710511,0.0,0.0,101002.21995398164
2016-09-20,-0.9867729928671091,0.0,0.0,101002.21995398164
2016-09-21,-0.42658726131383523,0.0,0.0,101002.21995398164
2016-09-22,-1.3299111875593836,0.0,0.0,101002.21995398164
2016-09-23,-2.4991499740995438,2.8952740293816146,0.0,101002.21995398164
2016-09-26,-2.967925537105771,2.838575358000132,-0.003219017395404457,100677.0920509753
2016-09-27,-2.26995274056274,3.0,0.0013174259396484186,100809.72666357164
2016-09-28,-0.844038565591216,2.8392860527823824,0.0055467127248399,101368.8892572441
2016-09-29,-1.662992798169959,2.7750535986546367,-0.003889445540868973,100974.62048293966
2016-09-30,-1.3394178680181246,2.8026340353270163,0.0009118038112814364,101066.6895267387
2016-10-03,-1.098719101105647,2.820554698913939,0.0006974376864137848,101137.17724485572
2016-10-04,-0.6412181109145143,2.826181792065655,0.0017215627076723318,101311.29123755971
2016-10-05,-0.8486255654627244,2.9110478280697842,-0.0010972870472501933,101200.12366994453
2016-10-06,-1.2710049201695992,2.887465772637795,-0.0020914879103349562,100988.46483476444
2016-10-07,-1.3256670549440093,2.8871138515635075,-0.0006426785563188854,100923.56171397958
2016-10-10,-1.2141987720414682,2.9016177760771185,0.00010008142247965667,100933.66228759763
2016-10-11,-1.63502548752738,2.8782205401053993,-0.0024638508827670162,100684.97679466943
2016-10-12,-1.2223852276077236,2.866206976883156,0.0014660555811459198,100832.5865668368
2016-10-13,-1.112478375443738,2.865054102001478,0.00014616087889639105,100847.32434631081
2016-10-14,-0.37248597358979535,0.0,0.002745557184931013,101124.20644225088
2016-10-17,-0.7680051776120419,0.0,0.0,101124.20644225088
2016-10-18,-2.302689567713237,2.587959010585885,0.0,101124.20644225088
2016-10-19,-1.2254910619306698,2.48125152292661,0.0047725473683552224,101606.82650758386
2016-10-20,-1.5191691589477314,2.5200330076624744,-0.0014891209638052878,101455.5216521657
2016-10-21,-1.8971291362473064,2.5781896703319096,-0.0022860220800100324,101223.5920895299
2016-10-24,-0.7701592623401268,2.548585093927725,0.004470504715073878,101676.11263524288
2016-10-25,-2.2437689085840398,2.445319876758651,-0.006847661782648885,100979.86900454223
2016-10-26,-2.5878267477838777,2.411570173332162,-0.00337530621019525,100639.03102558652
2016-10-27,-2.327127233221631,2.4176794180978494,-0.00031779405115877376,100607.04854021221
2016-10-28,-3.408802328338886,2.0737474471440125,-0.011195045537172777,99480.74805044397
2016-10-31,-2.7001285477869734,2.0776018791268207,0.001559182426365643,99635.85668456594
2016-11-01,-2.1557807488292258,2.073181202274388,0.001901019238596113,99825.26636497732
2016-11-02,-2.30963122117004,2.080463468768508,-0.0035426805446979433,99471.61733595682
2016-11-03,-1.9353562984111816,2.071915002314217,0.0013918117404350578,99610.06310080506
2016-11-04,-1.6683583833999118,2.0908226823664626,0.0009508103081058054,99704.77337559237
2016-11-07,-1.1969106498520938,2.06261970928368,0.0035869830672116874,100062.41270941081
2016-11-08,-0.7550455439171477,2.0272988680703654,0.00362283665307427,100424.92248576948
2016-11-09,-0.6407905743806996,2.120199272308509,0.0005641480552150597,100481.57701048495
2016-11-10,-0.9003847570679367,2.1348317655717004,-0.002916387880425238,100188.53375708553
2016-11-11,-0.8835123760825979,2.1411282570441617,-0.000411083888011674,100147.34786509449
2016-11-14,-1.8813201548457255,1.896923447663782,-0.010968000095994862,99048.9317440965
2016-11-15,-2.075196942419392,1.8953248619084213,-0.00417781098181774,98635.12402931871
2016-11-16,-1.3988660857842217,1.806237071938425,0.00597323499717564,99224.29480412141
2016-11-17,-0.8221476336800971,1.747370391850341,0.005298783218674019,99750.06283231423
2016-11-18,-1.062521150329064,1.7386296588509536,-0.0031180527703624076,99439.03687255611
2016-11-21,-0.8480804462666273,1.7315058632596103,0.0015514341726979564,99593.30999246036
2016-11-22,-1.9348911556597415,1.5579176274315234,-0.012464383347325652,98351.9407978853
2016-11-23,-1.532403349799331,1.5472822969478965,0.002942034839431733,98641.2956342384
2016-11-25,-1.4967547431768262,1.548701225205132,-0.000711833773464312,98571.07942854767
2016-11-28,-1.241995221042833,1.5583878417857704,0.002029478821785279,98771.12734668842
2016-11-29,-1.3157460614709273,1.5592873794487154,-0.001376489990628481,98635.16987853262
2016-11-30,-1.8307219819363663,1.573554200958516,-0.006679051362881015,97976.3805127274
2016-12-01,-2.169958001576051,1.5947526190514136,-0.005592310657997524,97428.46615575405
2016-12-02,-2.1274302087070955,1.5946920755643623,-0.00172801040540854,97260.10875245392
2016-12-05,-1.8345643623183736,1.5862894078924186,0.0015895751755974812,97414.71100690273
2016-12-06,-1.3375215904464408,1.581803486130519,0.004957223995930341,97897.61754986277
2016-12-07,-1.0173828056782541,1.6053294520595405,0.002749895341969987,98166.8257523531
2016-12-08,-0.8072600718767343,1.6062904041414754,0.0015299034736851753,98317.01152007228
2016-12-09,-0.6872922129778589,1.6041379025423017,0.0006556052650834208,98381.46867047211
2016-12-12,-0.6489254638237204,1.7608280155068134,-7.77339742263948e-05,98373.82108792212
2016-12-13,-0.0944232145335637,0.0,0.0044561002499009135,98812.18469665572
2016-12-14,-0.09724277682631263,0.0,0.0,98812.18469665572
2016-12-15,-0.2544971858043118,0.0,0.0,98812.18469665572
2016-12-16,-0.711996129958657,0.0,0.0,98812.18469665572
2016-12-19,-0.9007930360839642,0.0,0.0,98812.18469665572
2016-12-20,-1.07678039938973,0.0,0.0,98812.18469665572
2016-12-21,-1.0392326676944876,0.0,0.0,98812.18469665572
2016-12-22,-1.281070055954559,0.0,0.0,98812.18469665572
2016-12-23,-1.2179522511480778,0.0,0.0,98812.18469665572
2016-12-27,-1.0459928122918223,0.0,0.0,98812.18469665572
2016-12-28,-0.37922355423790116,0.0,0.0,98812.18469665572
2016-12-29,-0.37307906421936554,0.0,0.0,98812.18469665572
2016-12-30,-0.34384357640972185,0.0,0.0,98812.18469665572
2017-01-03,0.05387710863063767,0.0,0.0,98812.18469665572
2017-01-04,0.2525260113101045,0.0,0.0,98812.18469665572
2017-01-05,1.1146506658418267,0.0,0.0,98812.18469665572
2017-01-06,1.9895172594139188,0.0,0.0,98812.18469665572
2017-01-09,1.436603038701775,0.0,0.0,98812.18469665572
2017-01-10,0.9758617220914467,0.0,0.0,98812.18469665572
2017-01-11,1.26984240736384,0.0,0.0,98812.18469665572
2017-01-12,-0.03134096841646817,0.0,0.0,98812.18469665572
2017-01-13,-0.3148202767936975,0.0,0.0,98812.18469665572
2017-01-17,0.007386886666774044,0.0,0.0,98812.18469665572
2017-01-18,0.22407178436020356,0.0,0.0,98812.18469665572
2017-01-19,0.5185242437694496,0.0,0.0,98812.18469665572
2017-01-20,-0.6873264721439819,0.0,0.0,98812.18469665572
2017-01-23,0.15458374579672485,0.0,0.0,98812.18469665572
2017-01-24,1.603610116982884,0.0,0.0,98812.18469665572
2017-01-25,2.171974499930369,-2.466472600611688,0.0,98812.18469665572
2017-01-26,1.7109313162187219,-2.4533831235976806,0.0013887700201790974,98949.41209639084
2017-01-27,1.949165073424565,-2.537593714567307,-0.0018843239564861505,98762.95934869738
2017-01-30,2.0678162113183607,-2.5288708608577015,-0.0016112486935545784,98603.82765947521
2017-01-31,2.513168970203468,-2.453623212721359,-0.004727188059095735,98137.7088227822
2017-02-01,2.569507005595467,-2.5372455408732217,-0.0033815714106513266,97805.84915232025
2017-02-02,2.090685847246923,-2.5543640231522877,0.0015423090025693047,97956.6959939718
2017-02-03,3.500069270799268,-1.6123164483861447,-0.02115120463681585,95884.79387145695
2017-02-06,2.7600901710528736,-1.6017895629763483,0.0017454739911636553,96052.15828530767
2017-02-07,2.3774352473397946,-1.6149554118962461,0.0003771374302356567,96088.383149452
2017-02-08,1.7917548785964241,-1.561166448219535,0.005176633964667494,96585.79753727344
2017-02-09,1.72083904364925,-1.5612187899717582,-0.0011214140219396658,96477.4848695949
2017-02-10,1.7267253481747862,-1.5688991947473643,-0.0023086787732738306,96254.74934817763
2017-02-13,1.5757107658438385,-1.568683828669797,0.000202035665800746,96274.19624054868
2017-02-14,1.4888025850362965,-1.5703024653354398,-0.0004861414836706623,96227.3933599491
2017-02-15,1.550048902865157,-1.5677243448104552,-0.002800919544631994,95957.86817315822
2017-02-16,1.4644990875980712,-1.5675415276570765,-0.000486700247748413,95911.16545494493
2017-02-17,1.3514788538614833,-1.5704360214676316,0.00011688963263978152,95922.37647584103
2017-02-21,1.2745764639015937,-1.5859177655502752,-0.00029656216653522284,95893.92952805414
2017-02-22,1.2970150492929755,-1.6003948196714246,-0.0019073226084014112,95711.02886825684
2017-02-23,1.07562913200239,-1.597783478472006,0.0023535768532137054,95936.29213039843
2017-02-24,1.0459275781317985,-1.5976528250744344,-0.0006886774690103304,95870.22296754783
2017-02-27,0.9085083451797723,-1.6708156766774667,0.0012227038252913749,95987.44385590179
2017-02-28,0.854690081344693,-1.6789167574972008,-1.5185569553480155e-05,95985.98623189685
2017-03-01,0.8054984795337563,-1.6767739034349503,-5.833380789536418e-05,95980.38700381535
2017-03-02,0.7953902751969147,-1.6761144256541889,-0.0006021940636114167,95922.58818453854
2017-03-03,0.7590471922399931,-1.6744860884310824,-0.0001937229146845577,95904.00578117135
2017-03-06,0.9076690766359309,-1.7320850623367634,-0.002416191239127549,95672.28336260564
2017-03-07,1.0682725677465144,-1.7369977640154595,-0.002277816698565778,95454.35943797238
2017-03-08,0.9639473349114992,-1.7719593272852858,0.0007242298158120446,95523.49033112661
2017-03-09,1.083311873436212,-1.7814441066276498,-0.0016994999904817408,95361.14816021807
2017-03-10,1.3235041951760764,-1.7902532885797477,-0.0025348824358981887,95119.41886067967
2017-03-13,1.4685479238984307,-1.7908506532412705,-0.0013123061332683975,94994.59306391586
2017-03-14,1.5195090058892509,-1.7889779139634903,-0.00016666653983218567,94978.76064378713
2017-03-15,1.0792626555214087,-1.7764490882671191,0.0032336237454482905,95285.88621951813
2017-03-16,0.8147516835042654,-1.7752140401413592,0.001606953237525492,95439.00618286907
2017-03-17,1.049689989024242,-1.785002049554528,-0.0007191560815535858,95370.37064115523
2017-03-20,-0.24285206842558515,0.0,0.004860865999280811,95833.95323314362
2017-03-21,-0.5038552918443365,0.0,0.0,95833.95323314362
2017-03-22,-0.44683790528228917,0.0,0.0,95833.95323314362
2017-03-23,-0.11245205054630893,0.0,0.0,95833.95323314362
2017-03-24,0.02160787161705475,0.0,0.0,95833.95323314362
2017-03-27,-0.4215323933992067,0.0,0.0,95833.95323314362
2017-03-28,-0.7180762883112335,0.0,0.0,95833.95323314362
2017-03-29,-0.2070285333244985,0.0,0.0,95833.95323314362
2017-03-30,-1.2135998908598638,0.0,0.0,95833.95323314362
2017-03-31,-1.2215499528049965,0.0,0.0,95833.95323314362
2017-04-03,-0.03064670906467847,0.0,0.0,95833.95323314362
2017-04-04,-0.98008177443672,0.0,0.0,95833.95323314362
2017-04-05,-0.682608525106793,0.0,0.0,95833.95323314362
2017-04-06,-0.9398391728321609,0.0,0.0,95833.95323314362
2017-04-07,-1.331995167595181,0.0,0.0,95833.95323314362
2017-04-10,-1.1599282396446644,0.0,0.0,95833.95323314362
2017-04-11,-0.9457590021211624,0.0,0.0,95833.95323314362
2017-04-12,-0.6022122214331345,0.0,0.0,95833.95323314362
2017-04-13,-0.01694927119325278,0.0,0.0,95833.95323314362
2017-04-17,0.1844086899816955,0.0,0.0,95833.95323314362
2017-04-18,0.19203810060401197,0.0,0.0,95833.95323314362
2017-04-19,0.48135142453506624,0.0,0.0,95833.95323314362
2017-04-20,0.6685366117053965,0.0,0.0,95833.95323314362
2017-04-21,1.0073664761138696,0.0,0.0,95833.95323314362
2017-04-24,0.8841273941798001,0.0,0.0,95833.95323314362
2017-04-25,1.0506151550996696,0.0,0.0,95833.95323314362
2017-04-26,0.5316648477709216,0.0,0.0,95833.95323314362
2017-04-27,-1.214546075854198,0.0,0.0,95833.95323314362
2017-04-28,-1.0005525487993698,0.0,0.0,95833.95323314362
2017-05-01,-0.9214823747564274,0.0,0.0,95833.95323314362
2017-05-02,-0.12733026251408142,0.0,0.0,95833.95323314362
2017-05-03,0.7608282527148807,0.0,0.0,95833.95323314362
2017-05-04,0.3190413516556189,0.0,0.0,95833.95323314362
2017-05-05,-0.45519567776998815,0.0,0.0,95833.95323314362
2017-05-08,0.4434641913099766,0.0,0.0,95833.95323314362
2017-05-09,0.9149542841733291,0.0,0.0,95833.95323314362
2017-05-10,1.1409393923544082,0.0,0.0,95833.95323314362
2017-05-11,0.8894873094814442,0.0,0.0,95833.95323314362
2017-05-12,1.5198315058037524,0.0,0.0,95833.95323314362
2017-05-15,1.165689744623043,0.0,0.0,95833.95323314362
2017-05-16,0.5455465902687352,0.0,0.0,95833.95323314362
2017-05-17,-0.17766754865548115,0.0,0.0,95833.95323314362
2017-05-18,0.47003973314016334,0.0,0.0,95833.95323314362
2017-05-19,0.46423070896019075,0.0,0.0,95833.95323314362
2017-05-22,0.4951682668109645,0.0,0.0,95833.95323314362
2017-05-23,1.0501912709999106,0.0,0.0,95833.95323314362
2017-05-24,1.898329407227926,0.0,0.0,95833.95323314362
2017-05-25,0.49184294334109324,0.0,0.0,95833.95323314362
2017-05-26,-0.15135038923979582,0.0,0.0,95833.95323314362
2017-05-30,-0.034035637746132656,0.0,0.0,95833.95323314362
2017-05-31,-0.5733065910275238,0.0,0.0,95833.95323314362
2017-06-01,-0.8925304413877612,0.0,0.0,95833.95323314362
2017-06-02,-1.5511787467882985,0.0,0.0,95833.95323314362
2017-06-05,-1.430967807370019,0.0,0.0,95833.95323314362
2017-06-06,-2.253788724844918,3.0,0.0,95833.95323314362
2017-06-07,-1.2820955228853093,3.0,0.0019732642683468735,96023.058948753
2017-06-08,-0.5975697383482677,3.0,0.001453334916586404,96162.61261312064
2017-06-09,-2.003533263625687,3.0,-0.0033769300423214504,95837.87819763928
2017-06-12,-1.4139242261919023,3.0,0.0013647937648604692,95968.67713624088
2017-06-13,0.33447238824035247,0.0,0.0038379977151549553,96337.00469981621
2017-06-14,0.654989131860139,0.0,0.0,96337.00469981621
2017-06-15,-0.7231551259687297,0.0,0.0,96337.00469981621
2017-06-16,-1.411806285414979,0.0,0.0,96337.00469981621
2017-06-19,-1.3923957182844091,0.0,0.0,96337.00469981621
2017-06-20,-1.9502419798585857,0.0,0.0,96337.00469981621
2017-06-21,-1.6490590869913733,0.0,0.0,96337.00469981621
2017-06-22,-2.6645993001866657,3.0,0.0,96337.00469981621
2017-06-23,-0.2890191075768644,0.0,0.007024667196918559,97013.7400965804
2017-06-26,-0.40268628063300094,0.0,0.0,97013.7400965804
2017-06-27,-0.12302583233080877,0.0,0.0,97013.7400965804
2017-06-28,0.23638142516796537,0.0,0.0,97013.7400965804
2017-06-29,0.3343828010637193,0.0,0.0,97013.7400965804
2017-06-30,-0.8564478563108004,0.0,0.0,97013.7400965804
2017-07-03,-0.9029413697194918,0.0,0.0,97013.7400965804
2017-07-05,-1.1138320136144217,0.0,0.0,97013.7400965804
2017-07-06,-1.2360469147002808,0.0,0.0,97013.7400965804
2017-07-07,-1.466975170483869,0.0,0.0,97013.7400965804
2017-07-10,0.5829535085258387,0.0,0.0,97013.7400965804
2017-07-11,-0.6234138844323142,0.0,0.0,97013.7400965804
2017-07-12,-0.13442302231265454,0.0,0.0,97013.7400965804
2017-07-13,-0.9615727590127799,0.0,0.0,97013.7400965804
2017-07-14,-0.598384544176173,0.0,0.0,97013.7400965804
2017-07-17,-1.3760511340274189,0.0,0.0,97013.7400965804
2017-07-18,0.11209020889626777,0.0,0.0,97013.7400965804
2017-07-19,1.278980857061344,0.0,0.0,97013.7400965804
2017-07-20,0.32325336470953986,0.0,0.0,97013.7400965804
2017-07-21,2.5234788436820508,-2.176748310590243,0.0,97013.7400965804
2017-07-24,3.0805168300346994,-2.1820594114503695,-0.0036474505500273453,96659.88727690492
2017-07-25,1.7498707425610838,-2.1141504325941884,0.00367169922029919,97014.79330965375
2017-07-26,2.0627736443815636,-2.171225052046201,-0.0016891358933453845,96850.92214008892
2017-07-27,1.7769189107823062,-2.170372534006057,0.0006761218461698469,96916.40516436954
2017-07-28,1.8344947609322144,-2.2200611486132193,-0.0009126421713205832,96827.95516592375
2017-07-31,2.2057980141508566,-2.212048933857262,-0.002757590054202035,96560.94335978948
2017-08-01,2.3195838804118547,-2.2000701695943166,-0.0020818164793135656,96359.921196645
2017-08-02,1.8588329805824064,-2.211309485323365,0.0012721393455705564,96482.50444373534
2017-08-03,1.4239653462550594,-2.1903772120573564,0.0016182440891868968,96638.63668626136
2017-08-04,1.6782252937918467,-2.2857584032775855,-0.0019745518262378413,96447.81868970736
2017-08-07,1.8009735772591373,-2.5570294782254477,-0.001691761162327751,96284.6520158569
2017-08-08,1.7269858741154038,-2.563486889131071,-0.0005415124007404661,96232.51268278933
2017-08-09,1.3799282029632565,-2.5389293690118517,0.0013838053283896192,96365.67974660409
2017-08-10,1.0073546529659627,-2.505942785755663,0.0018531805445488913,96544.26274947275
2017-08-11,1.0373736335812103,-2.505297574693747,-0.0006047220226995019,96485.88030762285
2017-08-14,1.26414819980796,-2.600676174307371,-0.0020325453389312123,96289.76838133093
2017-08-15,1.5718500263044288,-2.566323126139281,-0.0027576757226150284,96024.2324247295
2017-08-16,1.7745926520955466,-2.5596776493536524,-0.0023166359706085103,95801.77923384431
2017-08-17,1.4018112839541474,-2.5228971903760686,0.0017976492036292173,95973.99722599029
2017-08-18,1.483458000540894,-2.5350145729502818,-0.0011601337019120786,95862.6545573012
2017-08-21,1.5739865686624293,-2.68401201273656,-0.0015011849241200058,95718.74698549365
2017-08-22,1.32231431942743,-2.7797453380849673,0.0010937555868538217,95823.43989977568
2017-08-23,0.8561799002882546,-2.6765942982661772,0.002651078176818667,96077.47533012167
2017-08-24,0.8972707671662015,-2.736819985163368,-0.0005835912045936147,96021.40536055945
2017-08-25,1.0788223475095466,-2.730847801975839,-0.0013950559954954735,95887.4501233153
2017-08-28,0.8742917150781424,-2.7658978696880205,0.0010570145453218684,95988.80455280947
2017-08-29,0.8371516470131948,-2.8368582156878883,1.1560993827484929e-05,95989.9142787864
2017-08-30,0.7730334380550681,-2.8919391538505517,8.785420421103671e-05,95998.34739631767
2017-08-31,0.8612664076164412,-2.9766486302276323,-0.00041415233764244096,95958.58945633366
2017-09-01,1.401733181830468,-3.0,-0.0023210108579976504,95735.86852828738
2017-09-05,0.4987887935495164,0.0,0.002652198917123512,95989.77909512799
2017-09-06,0.5122921996134987,0.0,0.0,95989.77909512799
2017-09-07,-0.6883903755263351,0.0,0.0,95989.77909512799
2017-09-08,-1.699768086022418,0.0,0.0,95989.77909512799
2017-09-11,-3.0516344323157045,2.8306889195795764,0.0,95989.77909512799
2017-09-12,-2.8214838950805974,2.9163122790339355,-0.00099380095914668,95894.38436059498
2017-09-13,-1.4187191275191835,2.661189442382367,0.004926350767674265,96366.79373460544
2017-09-14,-1.943908641136086,2.604736770426556,-0.0028335412575607585,96093.73444869959
2017-09-15,-2.599289155044272,2.462313779374959,-0.004560104639493904,95655.53696441378
2017-09-18,-2.5623894222297303,2.4799044854780505,-0.0019959766765775813,95464.61074364731
2017-09-19,-2.265209108136576,2.5116553332305007,-0.00018954785185640972,95446.51563175254
2017-09-20,-2.2176529573106736,2.510779319342402,-0.0016119888766994224,95292.65691023444
2017-09-21,-1.569548851400444,2.3983532404980985,0.0033970024105246573,95616.36629546381
2017-09-22,-1.3571575105348461,2.401830313222353,0.0008326820808589612,95695.9843303149
2017-09-25,-1.7009005069644978,2.3355499858059927,-0.003628976759574397,95348.70582719559
2017-09-26,-1.5434975180071244,2.3705268607865655,0.00017268804077328083,95365.17140839515
2017-09-27,-1.2963806754665135,2.420544492911037,0.001194601279005988,95479.09476413226
2017-09-28,-0.9689215246607069,2.4243166547404402,0.0021443065631362433,95683.83121367729
2017-09-29,-0.8453414971596557,2.4268703957254254,0.0005274855035230347,95734.30304756406
2017-10-02,-0.884181077813399,2.4461911093308433,-0.0008111366596577265,95656.6494447754
2017-10-03,-1.1644032295652025,2.44017860586806,-0.0028383613474289382,95385.14130836677
2017-10-04,-0.936001124179513,2.412361865568505,0.0013035533981024347,95509.48093344778
2017-10-05,-0.9598095876371264,2.4422118693731307,-0.0007002916916085061,95442.59643748024
2017-10-06,-0.47853201416092317,0.0,0.002807532043421044,95710.55458528578
2017-10-09,-0.6431178045486399,0.0,0.0,95710.55458528578
2017-10-10,-0.8265615469659819,0.0,0.0,95710.55458528578
2017-10-11,-0.42752421387832007,0.0,0.0,95710.55458528578
2017-10-12,-0.5938214555973992,0.0,0.0,95710.55458528578
2017-10-13,-0.3587383331767292,0.0,0.0,95710.55458528578
2017-10-16,-0.017741377780193517,0.0,0.0,95710.55458528578
2017-10-17,-0.6245090927464825,0.0,0.0,95710.55458528578
2017-10-18,-0.4530639866841037,0.0,0.0,95710.55458528578
2017-10-19,-0.5856650498850844,0.0,0.0,95710.55458528578
2017-10-20,0.09739758857573512,0.0,0.0,95710.55458528578
2017-10-23,-0.12424942310220337,0.0,0.0,95710.55458528578
2017-10-24,1.578261913729925,0.0,0.0,95710.55458528578
2017-10-25,3.4563790425998735,-2.4581502997745575,0.0,95710.55458528578
2017-10-26,3.1331553028641426,-2.5245892638967535,-0.00043433132617530306,95668.98449318377
2017-10-27,0.7966349052448318,-2.3701830428574517,0.0060919522464272895,96251.79537818045
2017-10-30,0.9054161446989535,-2.400516613001688,-0.0004586787408046185,96207.6467258762
2017-10-31,0.922312285439203,-2.4013131072796057,-0.0002141009748016238,96187.04857492882
2017-11-01,2.494842821085705,-2.2452897878612523,-0.005305662354195756,95676.71257234362
2017-11-02,2.5182535189223687,-2.2948181125193776,-0.001400134071623427,95542.75234721017
2017-11-03,1.9718104960001874,-2.2839527372754858,0.001058924241870191,95643.92488380564
2017-11-06,1.9245346893221777,-2.388089858460156,-0.0005794610379422019,95588.5029558196
2017-11-07,2.020190346880689,-2.383367424576766,-0.00121013467294764,95472.8279940576
2017-11-08,2.2089508654182124,-2.3692208766373906,-0.0019351769665173536,95288.07117639524
2017-11-09,2.0234173138718097,-2.3886281780226253,-0.0002755439210150019,95261.81512763734
2017-11-10,1.461279756203212,-2.3441918559715034,0.0020330960198593016,95455.49154481792
2017-11-13,0.808941364770982,-2.2799308927300412,0.0028637566794725467,95728.85284632172
2017-11-14,1.1854692721606543,-2.318616469604653,-0.0022216391904582113,95516.17787518071
2017-11-15,0.2816111988376086,0.0,0.0036604191874505167,95865.80712538697
2017-11-16,0.06246538959770167,0.0,0.0,95865.80712538697
2017-11-17,-0.45981694099293197,0.0,0.0,95865.80712538697
2017-11-20,-0.6719136722901142,0.0,0.0,95865.80712538697
2017-11-21,-0.8887614609589546,0.0,0.0,95865.80712538697
2017-11-22,-0.8036229436611207,0.0,0.0,95865.80712538697
2017-11-24,-0.48147197233397887,0.0,0.0,95865.80712538697
2017-11-27,-0.18281024813676003,0.0,0.0,95865.80712538697
2017-11-28,0.14054940252781048,0.0,0.0,95865.80712538697
2017-11-29,-0.17061174942441137,0.0,0.0,95865.80712538697
2017-11-30,1.6492937860625683,0.0,0.0,95865.80712538697
2017-12-01,-0.19335815440368576,0.0,0.0,95865.80712538697
2017-12-04,0.053565973523214724,0.0,0.0,95865.80712538697
2017-12-05,0.26472243330100187,0.0,0.0,95865.80712538697
2017-12-06,0.04860346265440278,0.0,0.0,95865.80712538697
2017-12-07,0.7879053338365967,0.0,0.0,95865.80712538697
2017-12-08,1.9751157927155556,0.0,0.0,95865.80712538697
2017-12-11,0.847952207174853,0.0,0.0,95865.80712538697
2017-12-12,1.0224747839567196,0.0,0.0,95865.80712538697
2017-12-13,1.3450895187883551,0.0,0.0,95865.80712538697
2017-12-14,0.6094107966234485,0.0,0.0,95865.80712538697
2017-12-15,0.698856246154647,0.0,0.0,95865.80712538697
2017-12-18,0.5344779035632288,0.0,0.0,95865.80712538697
2017-12-19,-0.25097938707945855,0.0,0.0,95865.80712538697
2017-12-20,-0.07687443601109653,0.0,0.0,95865.80712538697
2017-12-21,1.0399577300951155,0.0,0.0,95865.80712538697
