date,AAPL,ABBV,AMD,BAC,C,CL,COP,COST,CVX,GOOGL,GS,HD,JNJ,JPM,KO,LOW,MA,META,MRK,MS,MSFT,NVDA,PEP,PFE,PG,SLB,T,TGT,V,VZ,WFC,WMT,XOM
2021-03-08,113.2408553842,86.8298040037,73.96,32.7132986538,60.3155474699,67.541900184,48.7892721567,294.5233926635,88.2550748558,99.5479130107,295.1317215825,226.0365053646,135.9300347301,133.910870108,44.1227052957,147.7520800745,360.3119668081,253.3413570659,59.9749121313,68.8301387643,217.7039256323,11.5474475207,112.0241391994,26.2975011532,111.3720813693,26.5125841335,16.6015672559,151.3814255969,211.8587645611,41.138106699,34.1940073463,39.6716974286,49.9152182012
2021-03-09,117.8391970969,87.3862479461,78.53,31.9996500702,59.2882956922,66.2078482641,48.0588441284,301.4840636866,88.0540382388,101.17737474,291.9524696669,231.2111819534,136.1891135765,132.9650605486,43.4562508005,150.5362617945,365.3479701144,263.6909334797,59.9506537065,68.617962011,223.8217324171,12.4747693365,112.1258791275,26.3740586529,110.3835458894,26.1913276445,16.4078177214,153.3585336035,211.9453278189,40.7107166136,33.7165115105,39.9850256614,49.1443901231
2021-03-10,116.7638177123,88.3763908435,77.52,32.924750086,61.5933484618,66.9676394238,49.3204925408,306.2600675815,89.5577921338,100.9705927737,302.0465944991,233.7679783118,137.4413280006,135.8550342021,43.9518195277,152.7763037647,370.3742701388,262.8574105471,60.4519944848,70.5190657204,222.5196639934,12.4229582301,113.2534966643,26.7415346515,111.398325674,26.7267551261,16.6015672559,152.8449990563,214.6480250923,41.3481797919,34.9986762546,41.0056691126,50.6532450844
2021-03-11,118.6907418585,88.2700118545,81.23,32.8102138935,61.2258762811,66.4993960347,49.6608055994,310.8185505069,89.4130457696,104.1615806702,302.1172445417,236.0596490728,137.432692039,135.1456770327,43.4733393773,154.8531038099,372.9747496881,271.7681676128,60.3468746442,70.6548588425,227.0290333137,12.9463002236,112.9482768799,26.5731081522,111.0221573056,26.2359466013,16.3524607115,153.4783583312,217.5142307417,40.2108875306,34.3797001713,40.9901578139,50.2760313441
2021-03-12,117.7856714262,88.5564168249,81.05,33.4269472374,62.7876330489,66.7114307769,49.1295852152,313.1734514373,89.7105799627,101.6554030744,308.0430168623,239.7912968636,137.8299462702,136.748298786,43.3878964933,155.5786234764,371.3543016108,266.3304227664,60.8482154224,71.5799494868,225.7078168249,12.8092997017,112.7956669877,26.7491904015,112.0981738014,25.8879187382,16.5019246382,154.0689230604,215.7925837241,40.2978143276,35.3435343582,41.6075075002,50.8172510584
2021-03-15,120.6663257055,90.2257486519,82.5,33.2595481869,61.9858755638,66.8616220526,48.2746524095,312.5776331296,88.6571480898,101.8755738011,305.6055903936,244.5678060358,138.5380951169,136.0652141042,43.9651381663,157.9819073715,370.4324898302,271.6391700161,62.1777407728,71.1725701205,224.8078577674,13.1433318832,112.7871886604,27.1090106502,112.4655940683,25.9860804432,16.56835305,155.0018441544,214.74420649,40.3050582274,35.1047864403,41.3934515788,49.5216038635
2021-03-16,122.2039722464,90.7003626027,82.75,33.1626329472,61.242579562,67.0206481093,46.9632020861,309.4945098232,86.5583258084,103.3359404453,301.7728255842,247.6760491369,139.3585114637,134.4363198632,44.1288335661,159.0067039004,371.0340933081,277.1265293227,62.6508234128,70.0522768632,227.5843272002,13.2429686264,113.6180647401,27.430552149,112.7980219288,25.0401585589,16.6015672559,154.2401012428,216.1196004761,40.3050582274,34.7952983986,41.3810425399,48.4719656296
2021-03-17,121.4156850957,85.9542230945,82.63,33.4357577137,61.4680738547,66.9676394238,47.1707100487,311.3292519135,86.8719429309,103.2531284828,304.6341523083,245.8760778495,138.840353771,135.8200042185,44.1460646608,158.1995632715,367.4438790049,281.8200572649,63.0504966776,71.1725701205,226.9428670209,13.292786998,113.2874099737,27.3999291491,112.343120646,25.2632533429,16.6901384717,152.6909386922,214.5037529959,40.3847411247,35.228581657,41.0366917099,48.6851733958
2021-03-18,117.2990744196,84.9149822021,78.12,34.3079948715,61.668513226,67.2061785088,44.3071001654,305.4561857378,83.7277302413,100.2342109515,307.3276851812,248.6243266931,138.5812749246,138.0619231739,43.5688229878,158.5895300922,356.1104457452,276.471618447,63.0260268859,71.2404666815,220.8920784638,12.6762846496,112.3632722932,27.3846176492,112.5880674906,24.3173314587,16.6126386579,153.7265666956,212.2338720118,40.7903995109,36.0863056582,40.5031030363,46.585896928
2021-03-19,116.7735496524,84.6285772318,79.06,33.9467653415,60.975327067,66.2431873878,43.6596753222,311.0644437767,83.132661855,100.5128955199,303.9718081592,253.8398532525,138.2099285782,135.8637916981,43.7755961244,162.779406166,345.9317030317,287.8730214187,63.2217852197,70.3917596684,220.5378392603,12.7990869356,114.03350278,27.2008796498,111.9844484807,24.1388556314,16.4742461332,160.5223405365,198.9993116978,40.7396922126,35.042888832,41.0420644104,46.3234873695
2021-03-22,120.0824092975,86.6579610216,80.3,33.1802538998,60.0984048177,66.941135081,43.3608638561,316.3416916448,82.457178822,100.6978587655,299.6709868177,253.6993676886,138.6071828093,132.2119158996,43.9392915242,164.9559651654,347.7656233109,291.2765733937,63.2217852197,69.526078515,225.9375936056,13.138350046,116.8313508036,27.5606998985,113.8827865262,24.6742831131,16.6015672559,160.9417270834,200.0573070718,40.9932287039,34.4592828105,41.2383335814,45.8478700448
2021-03-23,119.2551943862,85.7905631114,78.38,32.5106576979,59.2214825685,68.6904217045,42.9209469755,321.8742902161,81.9988153353,101.2254751014,292.9945577948,254.6125238539,138.4776433861,130.8895340157,44.2752978712,163.6046847866,344.728496076,288.3890118056,62.2103671618,67.1496988783,227.4598647774,13.0232696077,118.2387531427,27.0707319003,115.9998271115,23.7997515597,16.6071029569,161.6949110859,200.2015791682,41.2250334961,33.8137791808,41.7274488169,45.2820494343
2021-03-24,116.8708690537,84.3339892623,76.48,32.5106576979,58.5282964095,68.7080912663,44.1659947509,319.6990805214,84.1941351927,100.7891006882,290.2392061345,257.0446801787,139.8248533872,131.9054035424,44.3872999868,163.8586166699,348.9785335484,279.9644764505,62.18589737,67.3279273511,225.4301698816,12.5970734388,117.6876618653,27.2621256496,115.9648347051,24.4690359118,16.6015672559,161.1471409023,200.1246340501,41.2974724936,33.7076689951,41.4688719726,46.200482889
2021-03-25,117.3574660604,85.0049951928,76.22,33.1802538998,59.8979654465,68.8141086374,44.4648062169,327.5487502892,84.4916693859,100.7856295281,291.9171446456,260.9343742289,139.8766691565,133.5956002549,44.8180773547,167.9305957979,347.7268101833,276.5906931517,62.0472352169,68.0068929615,222.4430717332,12.489714848,118.3828847076,27.3080601495,116.7696600516,24.4511883291,16.6513885648,164.9301787331,200.0284526525,41.5654967845,34.7510858213,41.7492565025,46.0692781098
2021-03-26,117.9608463486,86.7234250148,77.41,34.0789224866,60.9836787075,69.9891345007,45.6849530368,332.9205724918,86.4296623736,100.4023142765,289.126467964,266.7557447826,142.432913774,135.8200042185,45.6968631852,173.7710291129,355.2759635018,280.8376909514,63.1239060528,67.8795869096,226.4067211994,12.7926105473,120.9857312022,27.7520936478,118.4930360652,25.2632533429,16.7787096874,171.9912787567,205.3761383607,42.1450087647,35.1578415332,42.0981794731,47.3239238112
2021-03-29,118.136021271,87.3371499512,77.14,33.752934862,59.7810424799,70.5898996037,44.6889148165,336.8264925088,85.9793403515,101.4466375881,287.6604795807,265.3421087959,143.3915055056,133.7094477018,46.3947225211,171.0593993595,352.141803448,288.5775467546,63.8661564018,66.097302182,225.219541166,12.9012145973,122.7746582719,28.0353563968,120.3476336028,24.7189020699,16.9171022121,169.6461376579,206.3187160575,42.6158622487,33.9906294903,42.5779485576,47.0697145515
2021-03-30,116.6859621912,87.3862479461,76.0,34.3520472532,60.9335688647,70.0863170909,44.3486017579,330.7737350975,85.1832353483,101.4803574292,293.2065079225,267.6425599046,142.5020014664,135.2857969674,45.7916342061,172.3290587758,347.5715576729,285.779291195,62.7731723714,67.1242376679,221.9739441394,12.8249924888,120.8500779647,27.6449131482,118.4930360652,24.2905600846,17.0112091288,170.8786205711,203.8083815794,42.4420086546,34.8306684605,42.2882178767,46.4874933436
2021-03-31,118.8756487211,88.5564168249,78.5,34.087732963,60.7581844148,69.6445780445,43.9667871068,333.3556144308,84.2665083748,102.2762448532,288.7820490065,268.0201148576,141.9320280044,133.3153603854,45.4125501224,172.4741627091,345.4853520643,292.2589397072,62.8792081356,65.9105866391,225.72696489,13.29976157,119.9259402842,27.7367821479,118.4755398621,24.2637887105,16.7565668835,169.5263129303,203.6448732034,42.1232770655,34.5477079653,42.3162563297,45.7822676552
2021-04-01,119.7028636323,88.8019067994,81.09,34.7925710702,61.0838983931,69.3972041786,44.8383205495,335.6821430608,85.0384889841,105.6115338341,289.3472493471,270.2152017934,140.6193618494,134.6114697816,45.2402391752,173.5080282338,352.5202314421,296.357094126,62.8792081356,66.3858625665,232.0266782928,13.7615778746,119.7818087194,27.7903723977,117.469508179,25.0758537243,16.8672809032,171.7944238469,208.5789789019,42.2319355618,35.042888832,42.2508332727,47.0615142528
2021-04-05,122.5251262708,86.8543530012,81.43,35.0656958368,60.7581844148,70.2630127094,43.3359629006,341.2431139324,84.0413473638,110.0337918078,285.7264346653,276.9321678168,141.1375195422,135.320826951,45.4987055959,175.693656229,357.3912789561,306.5280584828,62.8057987604,66.1991470236,238.4604281509,13.9366894507,121.3757342601,27.7750608977,119.3678462245,24.5850451995,17.0001377269,175.7571987693,210.6757333702,42.6448378477,34.9102510998,43.4377944493,46.3316876682
2021-04-06,122.8268164149,86.2324450656,81.44,34.968780597,60.6329098078,70.55456048,43.6430746852,340.5810935906,83.2934911486,109.5527881933,288.8350365384,275.5097514824,141.102975696,134.3694762603,45.8260963955,176.119899033,358.6041891936,303.8984920881,61.8188504942,67.1242376679,237.3019702152,13.8111471543,121.8081289546,27.5989786484,119.4115867324,24.4868834945,17.1496016535,175.8256700422,210.3006259194,42.8186914418,35.2374241724,43.6465251549,46.200482889
2021-04-07,124.4715142974,86.0933340801,82.2,35.2859577453,60.708074572,70.3425257377,43.4770683152,339.3421698079,83.7840204941,111.0290229979,288.3846425171,274.3595259281,141.29296685,136.4747801037,45.9036363218,175.639242254,360.0693847606,310.6758273619,62.0880182031,67.0818023172,239.2550728507,14.09212277,121.5876924437,27.4917981488,119.6215411706,24.4065693723,17.1219231485,174.9868969485,210.8969505847,42.7390085445,35.3612193891,43.5530636449,46.4054903566
2021-04-08,126.86557157,86.8216210046,83.35,34.9775910734,60.4074155151,70.3601952996,42.5308320059,341.6214112707,82.8431691266,111.594326215,292.4381887095,276.0804740857,140.7402653111,136.6421473548,45.765787564,176.1289680289,366.9587149099,310.6063671176,61.5741525769,68.0663024525,242.4623737472,14.2649925194,120.8500779647,27.5300768986,120.0764424534,24.1477794228,16.8949594081,174.1395649457,212.2723445709,42.1794172885,35.396589451,43.5250251919,45.9216727331
2021-04-09,129.429937795,87.9999728825,82.76,35.2330948873,60.4825802793,70.4838822326,42.5225316874,343.5034405282,82.7627544798,112.5979873654,292.1467572839,280.2950410024,139.2548799252,137.6639684671,45.8174808482,180.0286362361,369.2319276829,310.0506851625,62.2429935507,68.5076300993,244.9516222043,14.3476910163,120.8755129468,28.0200448968,119.2978614117,23.880065682,16.9174860207,175.7657576784,214.0228460077,42.098866318,35.8121876784,43.5468328776,45.81506885
2021-04-12,127.7219823017,88.5809658223,78.58,35.2947682217,60.708074572,70.8196039078,42.2154199028,345.0166298811,81.8460275064,111.3062199263,293.056376582,281.6647752503,139.5916824255,137.3732779782,45.9639451533,181.9694013439,368.9987776549,309.1377790934,62.1695841756,68.0493283122,245.0090663994,15.1537522685,121.2570376773,28.3033076458,119.7790069993,23.683742272,16.8724327956,175.5432260413,213.0129413326,42.1354803955,36.0509355962,43.5530636449,45.511657798
2021-04-13,130.826471204,88.5564168249,80.19,34.6427929724,60.1819212224,70.4397083279,42.1573176733,345.3949272193,82.2159348816,111.792678221,289.3825743684,281.3223416884,137.7263147316,135.7348406776,45.739940922,181.1259847316,367.3375837054,307.3715043075,62.3408727176,67.4976687537,247.4791667914,15.6225431451,121.2824726593,28.4487668953,118.1956006111,23.237552704,16.6865882421,175.4062834954,212.5801250433,42.1940629196,35.1843690796,43.4191021473,45.6838640708
2021-04-14,128.4908055722,87.7217509113,78.55,35.1361796475,60.8918106623,70.1481605573,43.7343781887,343.4656107944,83.8483522115,111.1718364423,296.1561471998,280.9886884741,138.1062970396,133.1979055023,45.7313253746,182.7584039811,367.5221608109,300.4850172211,62.3164029259,68.5670395902,244.7026973586,15.2215052538,120.4855098889,28.4564226452,118.6242575891,24.3708742068,16.7429047735,176.0653194976,213.5034664605,42.2526454436,37.1297224843,43.4035252289,47.0041121618
2021-04-15,130.894594785,88.5418126054,83.01,34.1317853447,60.582799965,71.0846473356,43.0786530271,348.7901458297,83.1648277138,113.3209804273,298.9821489026,283.3769430602,138.5121872323,134.0435505607,45.9467140585,185.5244477095,375.4589763475,305.4464632488,62.5284744542,68.5925008006,248.4461440766,16.078630337,120.6550764358,28.785619894,120.0589462502,23.7908277684,16.7541680797,176.1081140432,217.6392665587,42.2526454436,37.3507853712,43.6652174569,46.725302006
2021-04-16,130.5637088204,89.3867246538,82.15,34.4930148746,60.5076352007,71.2966820778,42.4063272284,350.6059730531,82.7949203385,113.1970104235,302.3027009034,288.065648755,140.1098401182,135.0389452649,46.2482582161,188.8618381752,375.1481096435,303.8191089517,63.1891588308,66.6998841613,249.63332411,15.8546967567,122.2235669945,29.5282276413,120.0676943518,23.460647488,16.8668011425,178.4960496875,217.7643023756,42.6773687426,38.7655878474,43.8054097218,46.4628924475
2021-04-19,131.2254807495,89.9665662557,81.11,34.5106358273,60.2403827057,71.0051343072,42.2403208583,349.4994533389,83.0361642789,113.544622314,302.9915388185,286.9856659826,140.4984583878,134.4663730899,46.5239557315,185.016583943,371.252561259,299.9094894819,63.3441341783,67.9220222602,247.7185176046,15.3059473937,122.7237883078,29.8038346403,119.5078158499,23.6748184807,16.889327755,178.5816387787,217.1679777103,42.7579197132,38.8009579093,43.5250251919,46.3152870708
2021-04-20,129.5418551065,90.3144712168,79.27,33.5502939062,58.2860988359,72.2508384179,40.3810495138,351.5611738321,81.4841615958,113.0115512979,293.0917016033,284.4481454849,143.7714878136,131.4889977801,46.6704200366,184.4361682098,365.8803960304,300.3163280561,64.0863845273,65.5965650443,247.2589640433,15.1161393979,123.5377077329,29.88039214,120.5050994314,22.5325731865,16.8330112236,177.4005093202,214.7538246297,42.7579197132,37.6160608355,43.8614866278,45.3394515253
2021-04-21,129.9214007717,91.7806421244,81.61,34.114164392,59.0043399162,72.0909324679,41.5347937856,353.7931281276,82.6099666509,112.9788232169,296.0854971572,286.1954346858,143.8664833906,132.607715722,47.0495041203,185.4730929608,372.165732202,299.1454267936,64.6247199453,67.26003079,249.4801395896,15.3047019344,124.6144553056,30.2631796386,119.7177702881,22.9609151718,16.9569075926,176.9725638642,218.7645889109,42.5748493256,38.2350369189,43.9892173581,45.9216727331
2021-04-22,128.403218111,91.1593832653,79.06,33.7969872437,58.3028021168,72.002095829,41.0533753125,351.1166744597,81.178585938,111.6979651382,292.1820823052,282.2530585491,142.6488128127,129.8153252687,46.9030398152,183.0990810309,372.418311399,294.2335952262,63.5888320956,66.4452720574,246.2153944978,14.7963054524,123.8429275172,29.5818178911,118.5366016112,22.5325731865,17.6608642346,175.9454947699,218.8800065881,41.9450871925,37.7575410831,43.5125636572,45.3230509279
2021-04-23,130.7194198626,92.2610823088,82.76,34.5194463037,59.6140096705,70.8827541788,41.2691835935,353.0270760177,81.6610738187,114.0489322893,299.6886493283,284.3866830507,142.9424355052,132.2994076278,46.9288864573,182.7625352784,376.0127076641,298.8080484637,63.5235793177,68.7028327123,250.0258594436,15.2097979365,123.639447661,29.597129391,117.9290828181,22.9430675891,17.6833908472,176.3220867712,221.2172145505,41.9597328235,38.7832728784,43.5842174816,45.5690598889
2021-04-26,131.1086974679,92.2693657603,85.41,34.7220872595,60.298844189,70.4296873204,41.7091004742,348.525337693,81.6369494247,114.5448123043,303.3712827973,280.9623474309,141.7334008888,132.6253333274,46.2310271213,181.1798606585,376.4110056286,300.7033208463,63.2380984142,69.1865957098,250.4088207447,15.4217751076,121.545300807,29.612440891,115.5694446073,23.5320378189,17.4074398435,174.2850664007,221.5442313025,41.6961114654,39.0308633117,42.9642561321,45.6592631747
2021-04-27,130.7875434435,92.3107830176,85.21,35.1361796475,60.9586237861,69.7900635203,42.5806339169,350.1236439469,82.5858422569,113.6051196758,306.1178032022,281.4891682955,140.9216205035,133.2331407131,46.1621027425,181.0525190224,377.9653391486,301.2292341252,63.0994362611,69.5600267956,250.8109301108,15.3258747423,121.1468194218,29.4363586416,115.4990076458,23.362485783,17.3285966996,174.9098667664,221.1306512927,41.2420969044,39.8709022819,43.1106791644,46.2578849799
2021-04-28,129.9992562927,92.7166721389,84.02,35.2683367926,60.8918106623,69.976620462,44.0248893363,349.5372830727,84.612291356,116.9800790579,307.4248289898,280.7164976941,139.885305118,134.0964033769,46.1707182898,178.3328655088,384.3575357497,304.7320150208,62.8792081356,70.2135311957,243.7165720083,15.221256162,120.2481167233,29.7119656406,115.69270929,24.4154931636,17.4355981092,174.9954558576,224.5354727688,41.3226478749,39.8620597665,42.9580253648,47.6519357593
2021-04-29,129.9019368914,91.8551931875,83.91,36.2198682375,61.668513226,70.9094051705,44.0995922028,354.0201065305,85.9632574222,118.6521864685,311.7168190759,285.6598334734,141.8024885812,136.7038089737,46.7479599628,180.4976733223,377.8487641346,326.9692161169,60.0978084762,71.2829020322,241.7538953402,15.2690817987,122.0370437929,29.5511948912,116.670022131,24.8259875662,17.6496009284,177.4946573205,227.815258428,41.9743784545,40.8877915617,43.5001021226,48.3325605516
2021-04-30,127.9360849846,92.3604837263,81.62,35.7088606097,59.9230203679,71.6911675928,42.4478288209,352.6458784573,82.88337645,116.7053615296,307.7250916707,284.1935154003,140.533002234,135.4881942022,46.5067246368,178.5056863006,371.155415414,322.5733749363,60.76664945,70.353940253,241.4379522668,14.9549769659,122.2235669945,29.5894736411,117.4712425682,24.1388556314,17.6890225003,177.3919504111,224.6412723062,42.3185507831,39.83553222,43.5873328652,46.9385097722
2021-05-03,128.9871345189,94.9946212891,78.55,35.7352920387,60.318357532,72.0198631567,43.7758797813,359.4980639534,84.8615767611,116.188654554,309.2352363306,289.9885449108,142.6747206973,135.0917980811,46.9375020047,181.1889564896,368.5713359369,320.0926519225,61.9738258418,70.2772369868,241.131583226,14.782854492,123.6055343516,30.4928521377,118.8623725582,25.1829392207,17.7397073785,180.8326318771,223.7275490287,42.4137473846,40.2157603855,44.2758326553,48.2341569672
2021-05-04,124.4228545967,94.3485120756,78.61,36.1229529977,60.8398661315,72.0376304845,43.6347743667,355.6786576533,85.3279817125,114.3910894996,308.9526361604,292.1836318465,144.885526853,136.9592642517,46.6445733945,182.189497916,365.1809459464,315.9051914751,61.981982439,70.4306435191,237.2349519875,14.299118104,122.0540004476,30.5847211374,118.4573600295,25.3346436738,18.0325533416,181.1150758781,223.1696969224,42.9116988387,40.4456657879,43.8396789421,48.5375680192
2021-05-05,124.6661531,95.9058009491,77.83,36.466561575,62.0006433368,72.241954754,46.0169657769,353.0344532918,87.6197991461,114.7848182315,315.8233528003,291.551446809,144.2810095448,138.7562600008,46.5239557315,181.9166229815,358.6041722397,312.5909455286,63.3767605673,72.0243669386,235.9711796939,14.405978511,121.9946521562,30.6000326373,117.506461049,27.0747829892,18.0381849948,181.7997886076,220.4573815092,42.9776041782,40.6225160974,43.8022943381,49.9972211882
2021-05-06,126.2621912818,96.1543044928,77.89,37.0128111081,62.9006662424,73.1214374791,46.2327740579,362.7583015891,87.6680479342,115.9045153054,323.1974509936,296.406979111,144.8596189684,141.5486504541,46.9891952888,187.3195466841,364.7632188128,317.5523915563,63.4420133452,74.0016066889,239.0923142977,14.4702442104,123.406293659,30.3014583884,118.9856372408,27.4228108523,18.2521878139,182.3047642457,222.4868089992,43.4169731083,41.32107482,44.1138327047,50.4728385129
2021-05-07,126.9336951509,95.8809505948,78.81,37.1625892059,63.1530091131,73.0059498485,47.3948186483,364.2367814472,88.4721944021,116.6275083673,327.5424286117,297.8732971841,145.5159520459,142.0331346022,46.9633486468,189.5571211468,364.6855021368,316.6196397031,63.9558789715,74.7430715952,241.7060251776,14.75844349,123.4105328227,30.6030039044,118.994441861,28.4579706502,18.1113964855,183.7683377051,223.2562601803,42.9995726247,41.2413215124,43.8479925218,51.1944647987
2021-05-10,123.6582384602,96.2702728132,75.99,37.0480530135,63.1950662583,74.0364548598,47.3118154632,361.5451899107,88.1103284916,113.643302437,325.5907211857,299.515222212,147.0445172395,142.0155169968,47.3079705411,192.2040080111,355.8840885797,303.6107282185,63.7601206377,73.6947936242,236.6509360033,14.2139286886,124.3940187946,30.819498121,121.2132061488,28.2259520748,18.3760841829,183.186331885,217.341104226,43.5853978648,41.2944903842,44.0418994787,51.3174692793
2021-05-11,122.7418904574,95.1685737696,76.83,36.6251501491,62.9763691036,73.2369251097,46.2493746949,358.4176363648,85.8024281286,112.5677386845,317.8545415242,290.3309784728,145.8441185846,139.6547578754,46.799653247,186.7737968151,357.1178408112,304.1664101736,63.1810022335,72.3737929289,235.7414029133,14.2542815695,123.4868377688,30.4251693693,120.6144919759,27.8957717944,18.1677130169,179.0866144168,216.8698153776,42.8677619457,40.5146802653,43.6447029702,49.6856098375
2021-05-12,119.6808981928,95.2265579298,74.64,36.2815415718,62.4380376461,72.890462218,46.2244737394,352.7501302421,86.3412062621,109.1060002998,312.9796885869,278.3370234557,145.2568731995,138.694598382,46.5584179209,177.859882289,346.4415124455,300.2170991356,63.6214584846,71.3169923727,228.8193773962,13.7085213088,122.2829152859,30.6880552038,119.3378220484,28.6453702687,18.0043950759,173.7116194897,212.2050175925,42.7725653442,40.4437884363,42.5156640757,49.948019396
2021-05-13,121.8255424546,96.5850439685,73.09,36.8630330103,63.3296491227,73.9653855487,45.3778412522,359.6970900881,85.7863451992,110.533638863,316.8742721836,285.7300762554,146.7768024315,142.2621634722,46.9633486468,182.2258812406,349.7444711756,302.9062028826,64.1842636942,72.3226574181,232.6777125046,13.6156100458,124.0972773376,31.0050645924,121.2572292497,28.3419613625,18.1395547512,178.5474031422,215.5040395313,43.0654779642,41.1172608117,43.2349963353,49.3324042335
2021-05-14,124.2431414407,96.4442252937,74.59,37.3211777801,64.3979006087,74.2318954654,47.2853168801,364.3315557971,88.0299138448,112.980310857,325.6702024836,284.1583940094,147.0013374317,144.4731729478,47.1528906886,180.9251773863,353.5234445461,313.5038515977,63.8579998046,74.4447811157,237.5796171585,14.1912613295,124.2838005391,30.9432091019,121.5125632352,29.2789594554,18.1564497106,180.7299249677,218.5862462288,42.9776041782,41.6135036146,43.6353203755,50.5553154346
2021-05-17,123.0928322457,96.8252640607,74.65,37.655975881,65.1212835048,74.2230118015,48.7744864492,363.8955937877,89.1074701118,113.5029683928,326.094102739,280.9799081264,147.148148778,145.0545539255,47.0753507624,176.577370097,352.9308548916,313.0275527791,65.1467421687,75.0754524153,234.7361294979,14.1140428535,123.9277107907,31.0127965287,121.2660338699,30.3855095841,17.6664958878,179.7542093281,218.1046514323,42.4283930156,42.4464826052,43.438285887,51.7366310166
2021-05-18,121.7085618585,97.0903345072,74.44,37.1449682532,64.4483691829,73.8321305903,47.9295082105,362.8056887641,86.4618282323,112.1913657531,321.9522439933,278.1175147621,147.1999645473,143.010911701,46.8168843417,175.3221453984,352.7074194481,307.5699621486,64.7470689039,74.1209228807,232.7255826672,13.9648368306,123.368141186,30.9664049109,120.0245824232,29.5109780307,16.641535017,177.2635667743,217.2666764864,41.8718590375,41.5248888284,44.3828004192,50.2724652248
2021-05-19,121.5525877304,95.9637851093,76.23,36.9775692028,64.3137863185,73.9209672292,46.4989014896,359.820296743,84.0352295496,112.6391454066,316.4945282048,276.0980347812,146.8804339701,141.9186201672,46.6704200366,173.4756916752,350.6770712876,311.1719719647,64.7307557094,73.3368450487,233.3000246189,14.0146552022,123.3003145672,30.7963023121,120.2711117885,28.5561323551,16.309267482,188.0661423206,216.3227506853,41.6814658344,40.9134468034,44.3859279507,49.0661922714
2021-05-20,124.1066640785,97.0074999927,78.06,36.8894644394,64.0950891638,74.7027296515,46.3399451873,363.5354512581,84.3283756992,114.3970400598,317.7309039497,277.371185204,147.7353941631,141.6719736918,47.0839663098,175.9224702543,357.2052720717,316.1532637765,64.9754536267,73.6947936242,236.5243092632,14.5594190955,124.8264134892,31.020528465,121.503758615,28.3508851538,16.6922198952,190.4533569485,218.1046514323,41.5862692329,40.5235417439,44.5423045289,48.949724538
2021-05-21,122.273968073,96.1874382986,77.17,37.3564196854,65.3147463723,74.827100946,46.5574643378,360.8249048517,84.7843808207,113.7613218806,323.4535573979,277.2570406833,147.6403985861,143.2839845844,47.0581196677,175.0674621263,357.1081262267,313.7916154673,64.5839369591,75.2885170436,235.2672220953,14.937291444,124.7161952337,30.8890855478,121.503758615,28.5115133983,16.9005910613,193.2871009312,218.422503998,41.6741430189,40.6564639233,44.3327599142,49.0162775285
2021-05-24,123.9019480354,96.0134858181,77.44,37.5590606413,65.6343806753,74.9781232321,46.9339397907,363.4122446033,85.9895372135,117.0792550609,325.2463022282,276.4404683432,148.2017360866,144.0591592213,47.2131995201,173.4211166883,361.7516976178,322.1268447939,64.4615880004,76.4390660362,240.650625921,15.5552883435,125.3520697845,30.7808384395,121.4685401343,28.2884186143,16.7541680797,193.5618882265,220.87863746,41.7254027275,40.9754771537,44.3358874457,49.5902970719
2021-05-25,123.7069803752,94.8952198716,77.86,37.0128111081,65.0035234985,75.146912846,45.9132730074,365.2413895559,84.5808071057,117.1700011037,321.9080877167,278.1175147621,147.7933232108,142.5704715664,47.2045839728,175.5677328395,356.7389720157,325.2624786834,63.2136286225,75.7316914704,241.5526579346,15.5909084791,125.733594515,30.4097054967,121.8823572832,27.8779242117,16.6246400576,193.4674300937,220.5896805821,41.3592619524,40.8425549744,44.5172842764,48.4672153566
2021-05-26,123.6582384602,95.011188192,78.34,37.0392425372,65.205397795,75.0047742238,46.3650435508,365.4688479956,84.7843808207,118.0348158498,324.4603205046,278.6267749312,146.9156700097,142.552853961,47.4113571094,176.0952910461,352.2994068991,325.1334810866,62.993400497,76.1492981418,241.3319479738,15.6429686774,125.733594515,30.0926961081,121.6094140573,28.1545617439,16.641535017,195.0216957328,218.7114608759,41.2713881664,41.1172608117,44.4641162398,49.0329157761
2021-05-27,122.1277423279,93.0397267456,78.42,37.4885768305,66.248414994,74.3473830959,46.4570708837,367.2506057733,83.8805135262,117.1605793834,327.9663288671,279.8911450062,146.6897394827,144.7726722393,47.8076722878,176.2499201757,351.6679589066,330.1842331428,61.9248862583,76.9589437292,239.2400013891,15.4317387819,124.2159739204,29.8839338278,118.8447633178,27.9671621253,16.7316414672,195.2449604102,218.5091910613,41.2201284579,41.4362740421,44.3139947248,48.7167890711
2021-05-28,121.4746006663,93.7686704737,80.08,37.3476092091,66.2063578489,74.4273360709,46.6327594284,358.5029332797,84.515663517,116.8714813346,329.6442673782,280.0140698746,147.0720834515,144.6757754097,47.6353613407,177.2140782775,350.2884879076,326.1952305366,61.9004164666,77.5129117627,239.5950565434,16.185490744,125.4283747306,29.9457893183,118.7303032553,27.9582383339,16.5739551794,194.8585407762,218.9329944822,41.3665847679,41.4008281276,44.4203307979,48.5587257186
