date,spread,ticker_a,ticker_b,beta,zscore,position,spread_change,gross_pnl,trade,cost,net_pnl,equity
2017-05-17,24.418209912668296,V,MA,0.5563129026427767,-0.1776675486555201,0,-0.25481741445962314,-0.0,0.0,0.0,-0.0,-5.296509799612964
2017-05-18,24.66730137449216,V,MA,0.5563129026427767,0.4700397331402416,0,0.24909146182386266,0.0,0.0,0.0,0.0,-5.296509799612964
2017-05-19,24.68195732725561,V,MA,0.5563129026427767,0.4642307089602613,0,0.014655952763451552,0.0,0.0,0.0,0.0,-5.296509799612964
2017-05-22,24.71066252676968,V,MA,0.5563129026427767,0.4951682668110734,0,0.028705199514071467,0.0,0.0,0.0,0.0,-5.296509799612964
2017-05-23,24.9099335505933,V,MA,0.5563129026427767,1.0501912710001409,0,0.19927102382361994,0.0,0.0,0.0,0.0,-5.296509799612964
2017-05-24,25.220487785071818,V,MA,0.5563129026427767,1.8983294072283488,0,0.3105542344785164,0.0,0.0,0.0,0.0,-5.296509799612964
2017-05-25,24.791512339992806,V,MA,0.5563129026427767,0.4918429433411947,0,-0.4289754450790113,-0.0,0.0,0.0,-0.0,-5.296509799612964
2017-05-26,24.59738376931785,V,MA,0.5563129026427767,-0.151350389239854,0,-0.19412857067495537,-0.0,0.0,0.0,-0.0,-5.296509799612964
2017-05-30,24.63376166649161,V,MA,0.5563129026427767,-0.0340356377461289,0,0.03637789717375739,0.0,0.0,0.0,0.0,-5.296509799612964
2017-05-31,24.46242443559946,V,MA,0.5563129026427767,-0.5733065910276549,0,-0.17133723089214925,-0.0,0.0,0.0,-0.0,-5.296509799612964
2017-06-01,24.347160859628104,V,MA,0.5563129026427767,-0.8925304413879721,0,-0.11526357597135473,-0.0,0.0,0.0,-0.0,-5.296509799612964
2017-06-02,24.09985887569896,V,MA,0.5563129026427767,-1.5511787467886011,0,-0.2473019839291446,-0.0,0.0,0.0,-0.0,-5.296509799612964
2017-06-05,24.10541269409132,V,MA,0.5563129026427767,-1.4309678073703045,0,0.00555381839236091,0.0,0.0,0.0,0.0,-5.296509799612964
2017-06-06,23.740666975146453,V,MA,0.5563129026427767,-2.2537887248453083,1,-0.3647457189448673,-0.0,1.0,0.0005,-0.0005,-5.2970097996129635
2017-06-07,24.048804341612083,V,MA,0.5563129026427767,-1.282095522885535,1,0.3081373664656297,0.3081373664656297,0.0,0.0,0.3081373664656297,-4.988872433147334
2017-06-08,24.27612253486531,V,MA,0.5563129026427767,-0.5975697383483722,1,0.22731819325322533,0.22731819325322533,0.0,0.0,0.22731819325322533,-4.761554239894108
2017-06-09,23.748699713989424,V,MA,0.5563129026427767,-2.0035332636260144,1,-0.5274228208758842,-0.5274228208758842,0.0,0.0,-0.5274228208758842,-5.288977060769993
2017-06-12,23.958657053593058,V,MA,0.5563129026427767,-1.4139242261921494,1,0.20995733960363339,0.20995733960363339,0.0,0.0,0.20995733960363339,-5.079019721166359
2017-06-13,24.61761422462334,V,MA,0.5563129026427767,0.3344723882403993,0,0.6589571710302806,0.6589571710302806,1.0,0.0005,0.6584571710302807,-4.420562550136078
2017-06-14,24.74782178634267,V,MA,0.5563129026427767,0.6549891318602495,0,0.130207561719331,0.0,0.0,0.0,0.0,-4.420562550136078
2017-06-15,24.2388912670379,V,MA,0.5563129026427767,-0.7231551259688501,0,-0.5089305193047693,-0.0,0.0,0.0,-0.0,-4.420562550136078
2017-06-16,23.953421908040283,V,MA,0.5563129026427767,-1.4118062854151878,0,-0.2854693589976165,-0.0,0.0,0.0,-0.0,-4.420562550136078
2017-06-19,23.938241213379413,V,MA,0.5563129026427767,-1.3923957182846136,0,-0.015180694660870131,-0.0,0.0,0.0,-0.0,-4.420562550136078
2017-06-20,23.63782786863382,V,MA,0.5563129026427767,-1.9502419798588415,0,-0.3004133447455928,-0.0,0.0,0.0,-0.0,-4.420562550136078
2017-06-21,23.698200561766285,V,MA,0.5563129026427767,-1.649059086991581,0,0.060372693132464406,0.0,0.0,0.0,0.0,-4.420562550136078
2017-06-22,23.03845129990374,V,MA,0.5563129026427767,-2.6645993001868966,1,-0.6597492618625438,-0.0,1.0,0.0005,-0.0005,-4.421062550136078
2017-06-23,24.193709224438592,V,MA,0.5563129026427767,-0.2890191075768979,0,1.155257924534851,1.155257924534851,1.0,0.0005,1.1547579245348512,-3.2663046256012267
2017-06-26,24.114700213170565,V,MA,0.5563129026427767,-0.4026862806330326,0,-0.07900901126802751,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-06-27,24.226559489827608,V,MA,0.5563129026427767,-0.1230258323308214,0,0.11185927665704298,0.0,0.0,0.0,0.0,-3.2663046256012267
2017-06-28,24.38115252869966,V,MA,0.5563129026427767,0.2363814251679825,0,0.15459303887205067,0.0,0.0,0.0,0.0,-3.2663046256012267
2017-06-29,24.426067222519748,V,MA,0.5563129026427767,0.3343828010637623,0,0.044914693820089724,0.0,0.0,0.0,0.0,-3.2663046256012267
2017-06-30,23.856815334198515,V,MA,0.5563129026427767,-0.8564478563108904,0,-0.569251888321233,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-07-03,23.8072316050668,V,MA,0.5563129026427767,-0.9029413697195716,0,-0.04958372913171516,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-07-05,23.67630396088086,V,MA,0.5563129026427767,-1.1138320136145392,0,-0.13092764418594172,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-07-06,23.587579737417258,V,MA,0.5563129026427767,-1.2360469147004325,0,-0.08872422346360054,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-07-07,23.47528036399813,V,MA,0.5563129026427767,-1.4669751704840648,0,-0.11229937341912688,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-07-10,24.293241715849973,V,MA,0.5563129026427767,0.582953508525921,0,0.8179613518518423,0.0,0.0,0.0,0.0,-3.2663046256012267
2017-07-11,23.79932644598817,V,MA,0.5563129026427767,-0.6234138844323974,0,-0.4939152698618017,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-07-12,23.96628889058492,V,MA,0.5563129026427767,-0.1344230223126861,0,0.16696244459674858,0.0,0.0,0.0,0.0,-3.2663046256012267
2017-07-13,23.64030079700392,V,MA,0.5563129026427767,-0.9615727590129398,0,-0.32598809358099956,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-07-14,23.75434271834732,V,MA,0.5563129026427767,-0.5983845441762551,0,0.11404192134340008,0.0,0.0,0.0,0.0,-3.2663046256012267
2017-07-17,23.438008871134898,V,MA,0.5563129026427767,-1.3760511340276385,0,-0.3163338472124231,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-07-18,23.983391292718167,V,MA,0.5563129026427767,0.1120902088962954,0,0.5453824215832697,0.0,0.0,0.0,0.0,-3.2663046256012267
2017-07-19,24.448356371797104,V,MA,0.5563129026427767,1.2789808570615395,0,0.4649650790789366,0.0,0.0,0.0,0.0,-3.2663046256012267
2017-07-20,24.089165851335963,V,MA,0.5563129026427767,0.323253364709608,0,-0.35919052046114075,-0.0,0.0,0.0,-0.0,-3.2663046256012267
2017-07-21,25.064620444061543,V,MA,0.5563129026427767,2.523478843682341,-1,0.9754545927255798,0.0,1.0,0.0005,-0.0005,-3.266804625601227
2017-07-24,25.65526322083271,V,MA,0.5563129026427767,3.080516830034944,-1,0.5906427767711655,-0.5906427767711655,0.0,0.0,-0.5906427767711655,-3.8574474023723924
2017-07-25,25.05482067322548,V,MA,0.5563129026427767,1.7498707425612174,-1,-0.6004425476072299,0.6004425476072299,0.0,0.0,0.6004425476072299,-3.2570048547651624
2017-07-26,25.327478639917032,V,MA,0.5563129026427767,2.062773644381695,-1,0.27265796669155407,-0.27265796669155407,0.0,0.0,-0.27265796669155407,-3.5296628214567165
2017-07-27,25.21651408342873,V,MA,0.5563129026427767,1.7769189107824,-1,-0.11096455648830172,0.11096455648830172,0.0,0.0,0.11096455648830172,-3.418698264968415
2017-07-28,25.36231948103024,V,MA,0.5563129026427767,1.8344947609323048,-1,0.14580539760151012,-0.14580539760151012,0.0,0.0,-0.14580539760151012,-3.564503662569925
2017-07-31,25.8055723853216,V,MA,0.5563129026427767,2.205798014150952,-1,0.44325290429135933,-0.44325290429135933,0.0,0.0,-0.44325290429135933,-4.007756566861284
2017-08-01,26.14065959737881,V,MA,0.5563129026427767,2.319583880411932,-1,0.3350872120572106,-0.3350872120572106,0.0,0.0,-0.3350872120572106,-4.342843778918494
2017-08-02,25.932503990834647,V,MA,0.5563129026427767,1.8588329805824653,-1,-0.20815560654416387,0.20815560654416387,0.0,0.0,0.20815560654416387,-4.1346881723743305
2017-08-03,25.66589474741943,V,MA,0.5563129026427767,1.4239653462551023,-1,-0.26660924341521763,0.26660924341521763,0.0,0.0,0.26660924341521763,-3.868078928959113
2017-08-04,25.984671794960363,V,MA,0.5563129026427767,1.678225293791893,-1,0.3187770475409337,-0.3187770475409337,0.0,0.0,-0.3187770475409337,-4.186855976500047
2017-08-07,26.251505599210446,V,MA,0.5563129026427767,1.8009735772591853,-1,0.2668338042500835,-0.2668338042500835,0.0,0.0,-0.2668338042500835,-4.45368978075013
2017-08-08,26.340296310562948,V,MA,0.5563129026427767,1.7269858741154418,-1,0.08879071135250172,-0.08879071135250172,0.0,0.0,-0.08879071135250172,-4.542480492102632
2017-08-09,26.112753174703016,V,MA,0.5563129026427767,1.3799282029632876,-1,-0.22754313585993202,0.22754313585993202,0.0,0.0,0.22754313585993202,-4.3149373562427
2017-08-10,25.80868926831037,V,MA,0.5563129026427767,1.007354652965985,-1,-0.3040639063926456,0.3040639063926456,0.0,0.0,0.3040639063926456,-4.010873449850054
2017-08-11,25.90605093979072,V,MA,0.5563129026427767,1.0373736335812356,-1,0.0973616714803498,-0.0973616714803498,0.0,0.0,-0.0973616714803498,-4.108235121330404
2017-08-14,26.232315661129988,V,MA,0.5563129026427767,1.2641481998079862,-1,0.32626472133926754,-0.32626472133926754,0.0,0.0,-0.32626472133926754,-4.434499842669672
2017-08-15,26.68646417107665,V,MA,0.5563129026427767,1.5718500263044597,-1,0.45414850994666267,-0.45414850994666267,0.0,0.0,-0.45414850994666267,-4.888648352616334
2017-08-16,27.070939145550938,V,MA,0.5563129026427767,1.774592652095579,-1,0.384474974474287,-0.384474974474287,0.0,0.0,-0.384474974474287,-5.273123327090621
2017-08-17,26.7690448339084,V,MA,0.5563129026427767,1.4018112839541796,-1,-0.3018943116425383,0.3018943116425383,0.0,0.0,0.3018943116425383,-4.971229015448083
2017-08-18,26.960529437630854,V,MA,0.5563129026427767,1.483458000540922,-1,0.19148460372245424,-0.19148460372245424,0.0,0.0,-0.19148460372245424,-5.162713619170537
2017-08-21,27.20461569215644,V,MA,0.5563129026427767,1.57398656866246,-1,0.24408625452558752,-0.24408625452558752,0.0,0.0,-0.24408625452558752,-5.406799873696125
2017-08-22,27.018997791230063,V,MA,0.5563129026427767,1.3223143194274538,-1,-0.18561790092637764,0.18561790092637764,0.0,0.0,0.18561790092637764,-5.221181972769747
2017-08-23,26.568546570163548,V,MA,0.5563129026427767,0.8561799002882706,-1,-0.4504512210665155,0.4504512210665155,0.0,0.0,0.4504512210665155,-4.770730751703232
2017-08-24,26.664423268654915,V,MA,0.5563129026427767,0.8972707671662233,-1,0.0958766984913666,-0.0958766984913666,0.0,0.0,-0.0958766984913666,-4.866607450194598
2017-08-25,26.89790647733332,V,MA,0.5563129026427767,1.0788223475095668,-1,0.233483208678404,-0.233483208678404,0.0,0.0,-0.233483208678404,-5.100090658873002
2017-08-28,26.71976803788654,V,MA,0.5563129026427767,0.874291715078166,-1,-0.17813843944677998,0.17813843944677998,0.0,0.0,0.17813843944677998,-4.921952219426222
2017-08-29,26.71565887883524,V,MA,0.5563129026427767,0.8371516470132173,-1,-0.004109159051299827,0.004109159051299827,0.0,0.0,0.004109159051299827,-4.917843060374922
2017-08-30,26.69922224273006,V,MA,0.5563129026427767,0.7730334380550963,-1,-0.016436636105179758,0.016436636105179758,0.0,0.0,0.016436636105179758,-4.901406424269743
2017-08-31,26.766514023287755,V,MA,0.5563129026427767,0.8612664076164829,-1,0.0672917805576958,-0.0672917805576958,0.0,0.0,-0.0672917805576958,-4.968698204827438
2017-09-01,27.15568624947997,V,MA,0.5563129026427767,1.4017331818305447,-1,0.3891722261922155,-0.3891722261922155,0.0,0.0,-0.3891722261922155,-5.357870431019654
2017-09-05,26.625794966227275,V,MA,0.5563129026427767,0.4987887935495422,0,-0.5298912832526952,0.5298912832526952,1.0,0.0005,0.5293912832526952,-4.828479147766958
2017-09-06,26.66387464489584,V,MA,0.5563129026427767,0.5122921996135232,0,0.03807967866856643,0.0,0.0,0.0,0.0,-4.828479147766958
2017-09-07,26.03404165418836,V,MA,0.5563129026427767,-0.688390375526368,0,-0.6298329907074809,-0.0,0.0,0.0,-0.0,-4.828479147766958
2017-09-08,25.54635024614969,V,MA,0.5563129026427767,-1.69976808602253,0,-0.48769140803867117,-0.0,0.0,0.0,-0.0,-4.828479147766958
2017-09-11,24.63784433459368,V,MA,0.5563129026427767,-3.051634432315882,1,-0.9085059115560092,-0.0,1.0,0.0005,-0.0005,-4.828979147766958
2017-09-12,24.466547135288195,V,MA,0.5563129026427767,-2.8214838950807084,1,-0.17129719930548504,-0.17129719930548504,0.0,0.0,-0.17129719930548504,-5.000276347072443
2017-09-13,25.3378238973218,V,MA,0.5563129026427767,-1.4187191275192408,1,0.8712767620336059,0.8712767620336059,0.0,0.0,0.8712767620336059,-4.128999585038837
2017-09-14,24.847400408248788,V,MA,0.5563129026427767,-1.94390864113615,1,-0.49042348907301303,-0.49042348907301303,0.0,0.0,-0.49042348907301303,-4.61942307411185
2017-09-15,24.05554163345741,V,MA,0.5563129026427767,-2.599289155044344,1,-0.791858774791379,-0.791858774791379,0.0,0.0,-0.791858774791379,-5.411281848903229
2017-09-18,23.708827038189696,V,MA,0.5563129026427767,-2.5623894222297845,1,-0.34671459526771287,-0.34671459526771287,0.0,0.0,-0.34671459526771287,-5.757996444170942
2017-09-19,23.67706205079162,V,MA,0.5563129026427767,-2.265209108136619,1,-0.03176498739807698,-0.03176498739807698,0.0,0.0,-0.03176498739807698,-5.789761431569019
2017-09-20,23.39563497412047,V,MA,0.5563129026427767,-2.217652957310702,1,-0.2814270766711502,-0.2814270766711502,0.0,0.0,-0.2814270766711502,-6.071188508240169
2017-09-21,23.99080273851993,V,MA,0.5563129026427767,-1.5695488514004672,1,0.5951677643994593,0.5951677643994593,0.0,0.0,0.5951677643994593,-5.47602074384071
2017-09-22,24.135899747836334,V,MA,0.5563129026427767,-1.3571575105348654,1,0.14509700931640523,0.14509700931640523,0.0,0.0,0.14509700931640523,-5.330923734524305
2017-09-25,23.50526167537405,V,MA,0.5563129026427767,-1.700900506964521,1,-0.6306380724622827,-0.6306380724622827,0.0,0.0,-0.6306380724622827,-5.961561806986587
2017-09-26,23.53594045285938,V,MA,0.5563129026427767,-1.5434975180071395,1,0.030678777485327657,0.030678777485327657,0.0,0.0,0.030678777485327657,-5.93088302950126
2017-09-27,23.74095041632729,V,MA,0.5563129026427767,-1.2963806754665304,1,0.20500996346791212,0.20500996346791212,0.0,0.0,0.20500996346791212,-5.725873066033348
2017-09-28,24.10921845667912,V,MA,0.5563129026427767,-0.968921524660711,1,0.36826804035182903,0.36826804035182903,0.0,0.0,0.36826804035182903,-5.357605025681519
2017-09-29,24.20035881211939,V,MA,0.5563129026427767,-0.8453414971596637,1,0.09114035544027033,0.09114035544027033,0.0,0.0,0.09114035544027033,-5.266464670241248
2017-10-02,24.060109818477272,V,MA,0.5563129026427767,-0.8841810778134104,1,-0.14024899364211763,-0.14024899364211763,0.0,0.0,-0.14024899364211763,-5.406713663883366
2017-10-03,23.56566676814346,V,MA,0.5563129026427767,-1.1644032295652142,1,-0.49444305033381397,-0.49444305033381397,0.0,0.0,-0.49444305033381397,-5.90115671421718
2017-10-04,23.79485058490665,V,MA,0.5563129026427767,-0.936001124179528,1,0.229183816763193,0.229183816763193,0.0,0.0,0.229183816763193,-5.671972897453987
2017-10-05,23.673881981282875,V,MA,0.5563129026427767,-0.9598095876371364,1,-0.12096860362377626,-0.12096860362377626,0.0,0.0,-0.12096860362377626,-5.792941501077763
2017-10-06,24.25672949249972,V,MA,0.5563129026427767,-0.4785320141609258,0,0.5828475112168441,0.5828475112168441,1.0,0.0005,0.5823475112168441,-5.210593989860919
2017-10-09,23.97375079973176,V,MA,0.5563129026427767,-0.6431178045486475,0,-0.2829786927679585,-0.0,0.0,0.0,-0.0,-5.210593989860919
2017-10-10,23.67245366802827,V,MA,0.5563129026427767,-0.8265615469659924,0,-0.3012971317034925,-0.0,0.0,0.0,-0.0,-5.210593989860919
2017-10-11,24.098743987885044,V,MA,0.5563129026427767,-0.427524213878329,0,0.42629031985677557,0.0,0.0,0.0,0.0,-5.210593989860919
2017-10-12,23.8467188053187,V,MA,0.5563129026427767,-0.5938214555974083,0,-0.2520251825663422,-0.0,0.0,0.0,-0.0,-5.210593989860919
2017-10-13,24.045756220447103,V,MA,0.5563129026427767,-0.3587383331767322,0,0.19903741512840156,0.0,0.0,0.0,0.0,-5.210593989860919
2017-10-16,24.30123059164964,V,MA,0.5563129026427767,-0.0177413777801939,0,0.25547437120253846,0.0,0.0,0.0,0.0,-5.210593989860919
2017-10-17,23.74025735996372,V,MA,0.5563129026427767,-0.6245090927464977,0,-0.5609732316859208,-0.0,0.0,0.0,-0.0,-5.210593989860919
2017-10-18,23.846884760098263,V,MA,0.5563129026427767,-0.4530639866841259,0,0.10662740013454197,0.0,0.0,0.0,0.0,-5.210593989860919
2017-10-19,23.75507926129103,V,MA,0.5563129026427767,-0.585665049885135,0,-0.09180549880723277,-0.0,0.0,0.0,-0.0,-5.210593989860919
2017-10-20,24.04138853694328,V,MA,0.5563129026427767,0.0973975885757372,0,0.2863092756522505,0.0,0.0,0.0,0.0,-5.210593989860919
2017-10-23,23.92710424236286,V,MA,0.5563129026427767,-0.1242494231022004,0,-0.11428429458042189,-0.0,0.0,0.0,-0.0,-5.210593989860919
2017-10-24,24.62745997919648,V,MA,0.5563129026427767,1.578261913730113,0,0.7003557368336217,0.0,0.0,0.0,0.0,-5.210593989860919
2017-10-25,25.439747225458504,V,MA,0.5563129026427767,3.4563790426002488,-1,0.8122872462620236,0.0,1.0,0.0005,-0.0005,-5.2110939898609185
2017-10-26,25.515753025050515,V,MA,0.5563129026427767,3.1331553028644032,-1,0.0760057995920107,-0.0760057995920107,0.0,0.0,-0.0760057995920107,-5.287099789452929
2017-10-27,24.40741345340294,V,MA,0.5563129026427767,0.7966349052448968,-1,-1.1083395716475763,1.1083395716475763,0.0,0.0,1.1083395716475763,-4.178760217805353
2017-10-30,24.489707137106592,V,MA,0.5563129026427767,0.9054161446990338,-1,0.08229368370365364,-0.08229368370365364,0.0,0.0,-0.08229368370365364,-4.2610539015090065
2017-10-31,24.52875012603137,V,MA,0.5563129026427767,0.9223122854392768,-1,0.03904298892477698,-0.03904298892477698,0.0,0.0,-0.03904298892477698,-4.3000968904337835
2017-11-01,25.490263602048188,V,MA,0.5563129026427767,2.494842821085872,-1,0.9615134760168189,-0.9615134760168189,0.0,0.0,-0.9615134760168189,-5.261610366450602
2017-11-02,25.745080131117945,V,MA,0.5563129026427767,2.5182535189224997,-1,0.2548165290697568,-0.2548165290697568,0.0,0.0,-0.2548165290697568,-5.516426895520359
2017-11-03,25.55084896100044,V,MA,0.5563129026427767,1.971810496000281,-1,-0.19423117011750435,0.19423117011750435,0.0,0.0,0.19423117011750435,-5.322195725402855
2017-11-06,25.65320935250496,V,MA,0.5563129026427767,1.924534689322256,-1,0.10236039150451859,-0.10236039150451859,0.0,0.0,-0.10236039150451859,-5.4245561169073735
2017-11-07,25.876746438888148,V,MA,0.5563129026427767,2.020190346880758,-1,0.22353708638318892,-0.22353708638318892,0.0,0.0,-0.22353708638318892,-5.648093203290562
2017-11-08,26.23414264018814,V,MA,0.5563129026427767,2.208950865418281,-1,0.3573962012999914,-0.3573962012999914,0.0,0.0,-0.3573962012999914,-6.005489404590554
2017-11-09,26.28445169000044,V,MA,0.5563129026427767,2.023417313871868,-1,0.05030904981230222,-0.05030904981230222,0.0,0.0,-0.05030904981230222,-6.055798454402856
2017-11-10,25.90731471348451,V,MA,0.5563129026427767,1.461279756203244,-1,-0.37713697651593137,0.37713697651593137,0.0,0.0,0.37713697651593137,-5.678661477886925
2017-11-13,25.3763052400527,V,MA,0.5563129026427767,0.8089413647710016,-1,-0.5310094734318085,0.5310094734318085,0.0,0.0,0.5310094734318085,-5.147652004455116
2017-11-14,25.783897862387235,V,MA,0.5563129026427767,1.1854692721606792,-1,0.4075926223345334,-0.4075926223345334,0.0,0.0,-0.4075926223345334,-5.55524462678965
2017-11-15,25.01607034337728,V,MA,0.5563129026427767,0.281611198837624,0,-0.7678275190099555,0.7678275190099555,1.0,0.0005,0.7673275190099555,-4.787917107779694
2017-11-16,24.86284672318293,V,MA,0.5563129026427767,0.0624653895977033,0,-0.15322362019434976,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-11-17,24.427083110815445,V,MA,0.5563129026427767,-0.4598169409929444,0,-0.4357636123674844,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-11-20,24.26314308278544,V,MA,0.5563129026427767,-0.6719136722901329,0,-0.16394002803000518,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-11-21,24.111683247219432,V,MA,0.5563129026427767,-0.8887614609589846,0,-0.1514598355660084,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-11-22,24.18643500780425,V,MA,0.5563129026427767,-0.8036229436611398,0,0.07475176058481736,0.0,0.0,0.0,0.0,-4.787917107779694
2017-11-24,24.479616237946928,V,MA,0.5563129026427767,-0.4814719723339936,0,0.29318123014267883,0.0,0.0,0.0,0.0,-4.787917107779694
2017-11-27,24.74391071793008,V,MA,0.5563129026427767,-0.1828102481367612,0,0.26429447998315325,0.0,0.0,0.0,0.0,-4.787917107779694
2017-11-28,25.020134292787787,V,MA,0.5563129026427767,0.1405494025278104,0,0.2762235748577062,0.0,0.0,0.0,0.0,-4.787917107779694
2017-11-29,24.82014516787821,V,MA,0.5563129026427767,-0.1706117494244174,0,-0.1999891249095782,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-11-30,26.26779339205629,V,MA,0.5563129026427767,1.6492937860626251,0,1.4476482241780815,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-01,24.92908091985269,V,MA,0.5563129026427767,-0.1933581544036981,0,-1.3387124722036,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-12-04,25.14029804328993,V,MA,0.5563129026427767,0.0535659735232169,0,0.21121712343724042,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-05,25.322092977359205,V,MA,0.5563129026427767,0.2647224333010139,0,0.1817949340692735,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-06,25.200367143006417,V,MA,0.5563129026427767,0.0486034626543995,0,-0.12172583435278739,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-12-07,25.687632291619096,V,MA,0.5563129026427767,0.7879053338366384,0,0.48726514861267844,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-08,26.58485341662883,V,MA,0.5563129026427767,1.975115792715629,0,0.8972211250097359,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-11,25.843047887459026,V,MA,0.5563129026427767,0.8479522071748979,0,-0.741805529169806,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-12-12,26.01074559946896,V,MA,0.5563129026427767,1.0224747839567565,0,0.16769771200993588,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-13,26.299053214113982,V,MA,0.5563129026427767,1.3450895187884095,0,0.28830761464502075,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-14,25.80430896069197,V,MA,0.5563129026427767,0.6094107966234678,0,-0.494744253422013,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-12-15,25.87255633953373,V,MA,0.5563129026427767,0.6988562461546746,0,0.06824737884176102,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-18,25.76668596549827,V,MA,0.5563129026427767,0.5344779035632446,0,-0.10587037403546162,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-12-19,25.20202043576353,V,MA,0.5563129026427767,-0.2509793870794735,0,-0.5646655297347394,-0.0,0.0,0.0,-0.0,-4.787917107779694
2017-12-20,25.305171584980386,V,MA,0.5563129026427767,-0.0768744360110996,0,0.1031511492168562,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-21,26.066378445559053,V,MA,0.5563129026427767,1.039957730095158,0,0.7612068605786675,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-22,26.16045406505198,V,MA,0.5563129026427767,1.1925726867622688,0,0.09407561949292642,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-26,26.215027847511266,V,MA,0.5563129026427767,1.237788336115987,0,0.054573782459286235,0.0,0.0,0.0,0.0,-4.787917107779694
2017-12-27,27.12181186377244,V,MA,0.5563129026427767,2.2345424284314217,-1,0.9067840162611738,0.0,1.0,0.0005,-0.0005,-4.7884171077796935
2017-12-28,27.236475350573315,V,MA,0.5563129026427767,2.1334035715071966,-1,0.11466348680087535,-0.11466348680087535,0.0,0.0,-0.11466348680087535,-4.903080594580569
2017-12-29,27.143028301170588,V,MA,0.5563129026427767,1.8262223420398631,-1,-0.09344704940272663,0.09344704940272663,0.0,0.0,0.09344704940272663,-4.809633545177842
2018-01-02,27.312964744591028,V,MA,0.5563129026427767,1.8273842678162304,-1,0.1699364434204398,-0.1699364434204398,0.0,0.0,-0.1699364434204398,-4.979569988598282
2018-01-03,27.37395169968692,V,MA,0.5563129026427767,1.739925928689274,-1,0.060986955095891915,-0.060986955095891915,0.0,0.0,-0.060986955095891915,-5.040556943694174
2018-01-04,26.72356630119773,V,MA,0.5563129026427767,0.996039820188291,-1,-0.6503853984891883,0.6503853984891883,0.0,0.0,0.6503853984891883,-4.390171545204986
2018-01-05,27.62956680246718,V,MA,0.5563129026427767,1.8416555413867053,-1,0.9060005012694496,-0.9060005012694496,0.0,0.0,-0.9060005012694496,-5.296172046474435
2018-01-08,27.82721032847876,V,MA,0.5563129026427767,1.915175293449259,-1,0.19764352601157853,-0.19764352601157853,0.0,0.0,-0.19764352601157853,-5.493815572486014
2018-01-09,27.488325619128744,V,MA,0.5563129026427767,1.4633826351813044,-1,-0.33888470935001536,0.33888470935001536,0.0,0.0,0.33888470935001536,-5.1549308631359985
2018-01-10,27.1745960828336,V,MA,0.5563129026427767,1.058809328615136,-1,-0.31372953629514555,0.31372953629514555,0.0,0.0,0.31372953629514555,-4.841201326840853
2018-01-11,27.421742693915604,V,MA,0.5563129026427767,1.248566403694208,-1,0.2471466110820053,-0.2471466110820053,0.0,0.0,-0.2471466110820053,-5.088347937922858
2018-01-12,26.90823142921964,V,MA,0.5563129026427767,0.6272026201342936,-1,-0.5135112646959641,0.5135112646959641,0.0,0.0,0.5135112646959641,-4.574836673226894
2018-01-16,27.212131653232703,V,MA,0.5563129026427767,0.929049286501035,-1,0.3039002240130628,-0.3039002240130628,0.0,0.0,-0.3039002240130628,-4.878736897239957
2018-01-17,27.63175491384004,V,MA,0.5563129026427767,1.3326698986573078,-1,0.419623260607338,-0.419623260607338,0.0,0.0,-0.419623260607338,-5.298360157847295
2018-01-18,28.0801626105728,V,MA,0.5563129026427767,1.7245295149548605,-1,0.44840769673275815,-0.44840769673275815,0.0,0.0,-0.44840769673275815,-5.746767854580053
2018-01-19,26.97669489106861,V,MA,0.5563129026427767,0.4003651332231587,0,-1.103467719504188,1.103467719504188,1.0,0.0005,1.102967719504188,-4.643800135075865
